X1,X2,X3,y
0.24407646968955765,2.8873418848263337,3.761834337411657,30.360679695659705
0.9903538202225404,0.7553468874760925,3.8157143080103495,24.519838595934342
0.06877704223043679,1.4917455176771564,3.659457560881794,23.26911222997157
1.8186408041575641,0.902634929450309,1.4806348010217776,17.729829075016436
0.5175599632000338,0.8545214831324028,0.061826466115469714,9.045049935832626
1.325044568707964,0.11066084206359839,3.7132742503509015,22.234951787851536
0.6234221521788219,1.8286930019396905,1.7127365932692573,18.653671768243765
1.0401360423556216,1.5080370696865844,3.8666192761746783,26.685546801607952
1.0934205586865593,0.15443625374996806,3.8544799083570114,23.181586857302317
0.3697089110510541,0.8359393927098343,3.4120378218694403,22.55751796223042
1.9391692555291171,2.724797657899961,1.1777955682783428,23.349930574016845
1.550265646722229,0.7186856720009173,1.540390914407701,15.180336468251165
1.8789978831283782,0.4346846162736693,3.4045466860674276,25.813269734003743
1.7896547008552977,1.468358280832689,1.2676880206251107,16.1030485271866
1.1957999576221703,2.956951362331802,0.67797098674437,18.82255285418164
1.8437484700462337,0.7261658145345012,2.2272050498334006,20.36313178951415
0.176985004103839,2.0164066422176354,3.744619096643124,26.662658189168113
0.3919657248382904,2.284858845986153,2.784119186699892,23.152285214614018
0.09045457782107613,0.712912631977199,2.28024468035746,16.232503522646315
0.6506606615265287,2.1846490458355787,0.38870597508307414,13.917091426233258
0.777354579378964,1.1033493981577598,2.460028906796679,19.115508223473714
0.5426980635477918,1.8969174917807385,3.960215400417053,28.466612301127032
1.6574750183038587,1.900589132282684,0.5603360609460961,16.6150771632052
0.7135066533871786,1.6073240522242753,2.073318609454947,18.84935030600632
0.5618690193747615,0.2708693101632249,3.5094922877118218,21.873914995519733
1.085392166316497,2.505907486767714,2.9630744710168178,26.848104197880016
0.2818484499495253,0.9623401949152075,2.788062963981072,20.415831459407922
1.6043939615080793,0.5595555311995627,2.809936335948437,21.756828702332207
0.14910128735954165,0.12232542466429175,1.4379646048790207,10.588042257305968
1.9737738732010346,1.7726788295647253,1.1743673770579734,18.40287270313117
1.5444895385933148,2.032693085526847,3.2374446219140545,27.884130426546648
0.3974313630683448,0.049763486783568456,3.240453578716723,19.51633776678775
0.011044234247204798,1.5362791748978428,3.468289274320415,23.483181496505452
1.6309228569096683,0.6794873255938139,3.652962210225885,25.029483914813103
1.4137146876952342,1.9355183712283495,2.045369595443751,23.093127766638947
1.4580143360819746,0.5230992870149743,2.0060651787487984,16.918015859368236
1.5425406933718915,2.0728132143073976,3.1931807158671006,27.623341274304416
0.14808930346818072,1.1602060389016122,2.5998557231110606,18.974026963651546
0.7169314570885452,2.8101899662102037,2.8078675090308134,25.878221645703736
0.23173811905025943,0.41256283243797975,3.183170677744404,20.532624298379265
1.726206851751187,1.0231990531507755,3.560021367270265,26.58751268102379
1.2465962536551158,0.3404205637217672,1.3519806274061432,14.735886344100745
0.6617960497052984,2.774080854835688,1.502331810559776,21.960640713311093
0.12711670057204727,2.632018060142943,0.375927759363476,14.675002460659586
0.6219646434313244,0.7738248831454668,2.313120563984696,18.499839163532798
0.6503666440534941,1.9799521381025371,0.14376909518696834,12.505399326569016
1.4592123566761281,2.4516666006036476,1.8623920725298406,23.047159157771006
1.2751149427104262,1.6656024347983869,2.1705785388303065,21.099208290769553
1.774425485152653,1.5889517350680196,1.1461650085131376,17.997362174554635
0.9444298503238986,0.725556872701355,2.363333042276043,19.11401951329295
0.2391884918766034,0.27930830341769763,0.12200099975619771,5.986085209797618
1.42648957444599,2.69164727385998,0.14939275499685767,18.61787926614481
1.5215700972337949,2.7012541714899916,3.290402242638633,28.302494297992393
1.1225543951389925,1.8993043718198037,1.4407625656450516,17.49188355552987
1.541934359909122,1.017089373146102,0.5082420506075391,14.326215915186774
0.9875911927287815,1.0476287238379827,2.0889730402192175,19.26562341181132
1.0454656587639881,2.177867036610718,3.0799742123944434,26.568549093990057
0.8550820367170993,2.691330779857731,0.8632841099873727,18.865638362221162
0.05083825348819038,2.661259272795352,2.491561903276001,23.039455165619525
0.2157828539866089,2.339626637572872,0.341389859975072,12.918750689106291
